,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,Y_true,Y_pred
19114,9432,216425,116.1375,131.1,0,0,1,0.8858695652173914,18,23.096004
89895,9837,219029,189.525,327.0375,1,1,1,0.579520697167756,152,169.0712
122123,9713,300021,106.1625,106.1625,0,0,0,1.0,77,61.816307
44455,9328,245338,318.4875,469.5375,0,1,1,0.6783004552352049,24,24.504425
21517,9498,219009,190.95,227.2875,0,0,1,0.8401253918495297,77,81.05183
133910,9890,222087,226.575,226.575,0,0,0,1.0,49,59.740135
120914,9611,547934,177.4125,177.4125,0,0,0,1.0,11,24.44551
79997,8869,223153,139.65,213.0375,1,1,1,0.6555183946488294,333,327.53455
138712,8222,217390,176.7,176.7,0,0,0,1.0,134,131.05261
12330,9611,216233,116.85,116.85,0,0,0,1.0,98,61.164608
56220,9611,216233,132.525,132.525,0,0,0,1.0,59,55.933147
109406,9680,222765,178.125,217.3125,0,0,1,0.819672131147541,29,29.021936
7255,8991,245338,455.2875,455.2875,0,0,0,1.0,12,22.376637
92525,8121,216425,130.3875,130.3875,0,0,0,1.0,23,16.46567
80805,9954,219029,295.6875,295.6875,0,0,0,1.0,22,23.22299
57212,9425,216419,69.825,69.825,0,1,0,1.0,73,59.06956
68327,8319,222765,192.375,240.825,1,0,1,0.7988165680473374,32,17.592255
122905,9221,222765,227.2875,227.2875,0,0,0,1.0,27,23.072456
64034,9273,378934,205.9125,205.9125,0,0,0,1.0,11,14.106442
90764,9456,245338,339.8625,469.5375,1,1,1,0.723823975720789,45,39.801174
32046,9713,245338,533.6625,533.6625,0,0,0,1.0,23,14.879915
134154,8317,546789,213.0375,213.0375,0,0,0,1.0,29,35.000584
121344,8063,546789,191.6625,207.3375,0,1,1,0.9243986254295532,12,20.71897
104063,8222,219009,218.7375,218.7375,0,0,0,1.0,144,130.74828
55622,8319,222765,240.825,240.825,0,0,0,1.0,11,11.3498335
109572,9872,217390,138.225,138.225,0,0,0,1.0,53,49.78778
105194,8023,547934,177.4125,177.4125,0,1,0,1.0,54,53.880924
53874,9532,219029,312.7875,312.7875,0,0,0,1.0,24,33.242554
85797,8991,547934,177.4125,177.4125,0,0,0,1.0,25,17.074959
2876,9328,547934,170.2875,170.2875,0,0,0,1.0,7,12.172864
34619,9961,216425,117.5625,133.95,0,0,1,0.8776595744680852,41,76.04229
29650,9672,245338,359.1,453.8625,1,1,1,0.7912087912087913,79,61.975536
33041,9481,219009,227.2875,227.2875,0,0,0,1.0,42,64.03356
85319,9872,217777,228.7125,228.7125,0,0,0,1.0,28,20.363964
24162,9881,216419,106.1625,98.325,0,1,0,1.0797101449275361,164,150.48561
12156,9430,679023,177.4125,213.0375,0,0,1,0.8327759197324415,23,18.818329
91343,8058,219029,327.0375,327.0375,0,0,0,1.0,37,29.29097
14843,9845,216425,133.2375,133.2375,0,0,0,1.0,90,79.71236
48369,9872,245387,469.5375,469.5375,0,0,0,1.0,20,16.962
99534,8398,222087,220.875,253.65,0,0,1,0.8707865168539326,47,50.813995
81919,9881,219029,327.0375,327.0375,0,0,0,1.0,23,35.46028
136364,8023,216425,136.8,136.8,0,0,0,1.0,82,87.04074
37163,8398,219029,327.0375,327.0375,0,0,0,1.0,35,39.139706
149125,8121,219844,233.7,264.3375,0,1,1,0.8840970350404312,34,39.67684
87628,9872,217217,231.5625,231.5625,0,0,0,1.0,11,19.656153
103237,9178,222765,227.2875,227.2875,0,0,0,1.0,8,6.480718
27538,9809,219009,227.2875,227.2875,0,0,0,1.0,54,39.99807
120863,9532,219009,195.225,195.225,0,0,0,1.0,76,74.14769
32673,8911,217390,158.8875,158.8875,0,0,0,1.0,19,20.830883
75259,8319,245387,469.5375,469.5375,0,0,0,1.0,19,11.538544
22884,9823,219009,205.9125,205.9125,0,0,0,1.0,147,151.79106
90347,8438,223153,227.2875,227.2875,0,0,0,1.0,31,40.869297
35066,9147,222087,168.8625,227.2875,0,1,1,0.74294670846395,67,116.09431
36588,9611,219029,327.0375,327.0375,0,0,0,1.0,43,54.59148
146727,8094,222765,175.9875,239.4,1,1,1,0.7351190476190477,200,123.261505
18924,9178,223153,212.325,212.325,0,0,0,1.0,14,31.964664
39835,9328,245338,469.5375,469.5375,0,0,0,1.0,11,9.705324
87879,8058,222087,202.35,202.35,0,0,0,1.0,42,51.885876
95294,9442,217390,139.65,159.6,1,0,1,0.8750000000000001,53,68.293205
14737,9745,216233,133.95,133.95,0,0,0,1.0,46,47.25847
35532,9745,320485,205.9125,205.9125,0,0,0,1.0,10,20.820814
131486,9809,216233,118.275,132.525,1,1,1,0.8924731182795699,98,87.55696
149389,9112,245387,355.5375,469.5375,1,0,1,0.7572078907435509,22,47.14666
145381,9872,219009,183.825,183.825,0,0,0,1.0,148,127.608025
100226,9770,320485,141.7875,205.9125,0,1,1,0.6885813148788927,23,32.05004
139113,9273,245387,356.25,482.3625,1,1,1,0.7385524372230429,42,36.400677
144654,8562,219029,341.2875,341.2875,0,0,0,1.0,60,50.04399
118253,9178,223245,213.0375,213.0375,0,0,0,1.0,52,45.86312
74065,8218,216233,130.3875,130.3875,0,0,0,1.0,24,23.15413
97408,9112,219029,327.0375,327.0375,0,0,0,1.0,33,61.314247
31165,9961,245387,355.5375,448.1625,1,0,1,0.7933227344992051,68,58.77987
126407,9273,398721,469.5375,469.5375,0,0,0,1.0,11,12.08698
137628,8319,223245,241.5375,241.5375,0,0,0,1.0,21,23.278852
147979,8121,398721,375.4875,473.1,0,0,1,0.7936746987951807,15,15.475489
121414,8121,398721,469.5375,469.5375,0,0,0,1.0,11,12.87498
51949,9961,222087,166.725,234.4125,0,0,1,0.7112462006079028,173,104.07983
143665,9178,245338,375.4875,470.9625,0,0,1,0.7972768532526475,11,16.754917
51749,9823,216418,104.7375,104.7375,0,0,0,1.0,172,157.9733
42456,9745,216425,131.8125,131.8125,0,0,0,1.0,63,30.98137
66317,9250,216233,115.425,134.6625,0,0,1,0.8571428571428572,83,74.79193
12786,8023,378934,205.9125,205.9125,0,0,0,1.0,30,27.174856
47586,8422,219009,215.8875,215.8875,0,0,0,1.0,49,76.885796
2071,9813,216419,69.825,86.925,1,1,1,0.8032786885245902,43,65.86981
93543,9984,217390,164.5875,164.5875,0,0,0,1.0,29,26.254433
70666,8398,245338,318.4875,498.0375,1,1,1,0.6394849785407726,24,175.49976
99891,9328,378934,141.7875,205.9125,0,1,1,0.6885813148788927,37,33.801117
57561,9837,245338,498.0375,498.0375,0,0,0,1.0,17,17.477657
122375,9909,223245,233.7,233.7,0,0,0,1.0,139,105.97583
88568,9611,223245,205.2,205.2,0,0,0,1.0,71,66.852295
109630,9880,245338,469.5375,469.5375,0,0,0,1.0,13,15.243881
132911,8023,245387,339.8625,512.2875,1,1,1,0.6634214186369958,80,90.48483
34065,9371,300021,89.0625,112.575,0,1,1,0.7911392405063291,10,30.12996
101076,9430,216418,106.875,106.875,0,0,0,1.0,72,71.83199
144740,9092,217390,128.9625,128.9625,0,0,0,1.0,40,34.79894
67893,9789,217390,168.8625,168.8625,0,0,0,1.0,21,15.718113
137001,9490,216233,128.9625,128.9625,0,0,0,1.0,31,29.007345
131274,9578,219029,334.875,334.875,0,0,0,1.0,39,28.438246
96604,9532,217390,111.15,166.725,0,0,1,0.6666666666666667,68,67.34596
74287,9092,219009,195.225,195.225,0,0,0,1.0,85,73.830894
114528,8319,223245,225.15,225.15,0,0,0,1.0,33,27.55409
104918,9809,216419,106.1625,106.1625,0,1,0,1.0,90,91.51397
111817,9823,217777,233.7,233.7,0,0,0,1.0,27,22.545792
146561,9879,216419,87.6375,86.925,0,1,0,1.0081967213114755,31,54.50944
121384,8222,300291,110.4375,110.4375,0,0,0,1.0,8,17.218218
9482,8438,216419,69.825,88.35,0,1,1,0.7903225806451614,85,90.5983
30160,8121,219844,236.55,236.55,0,0,0,1.0,23,22.246563
88081,8869,223245,204.4875,204.4875,0,0,0,1.0,36,47.65424
23450,9043,216233,117.5625,132.525,0,0,1,0.8870967741935484,30,45.55778
26779,8400,216419,119.7,118.275,0,1,0,1.0120481927710843,37,60.523678
47345,9984,219029,312.7875,312.7875,0,0,0,1.0,16,27.834665
88029,8438,219844,232.275,232.275,0,0,0,1.0,35,29.02072
48021,9456,217217,235.125,235.125,0,0,0,1.0,12,14.431212
39594,8991,245387,469.5375,469.5375,0,0,0,1.0,24,16.167778
97867,9713,216419,104.7375,104.7375,0,0,0,1.0,83,76.14721
142506,9178,219009,187.3875,187.3875,0,0,0,1.0,44,34.927624
89674,9532,217390,161.025,161.025,0,0,0,1.0,53,42.890583
118153,8911,245338,469.5375,469.5375,0,0,0,1.0,8,13.276483
56372,9823,300291,111.8625,111.8625,0,0,0,1.0,32,30.876383
48854,9001,216419,106.875,106.875,0,0,0,1.0,4,7.083347
5066,9190,216419,89.0625,89.0625,0,0,0,1.0,42,44.655006
95270,9328,222087,179.55,234.4125,0,0,1,0.7659574468085107,25,28.519606
35273,9425,320485,205.9125,205.9125,0,0,0,1.0,22,21.200779
10817,9164,216418,104.7375,106.1625,0,1,1,0.9865771812080537,129,123.08582
13671,9837,245338,391.1625,426.7875,1,1,1,0.9165275459098498,25,48.680744
125101,9092,216418,70.5375,86.925,0,1,1,0.8114754098360656,100,88.46216
22751,9613,378934,205.9125,205.9125,0,0,0,1.0,9,14.076374
107401,9984,216425,116.1375,132.525,0,0,1,0.8763440860215054,24,24.887749
65652,9809,217390,167.4375,167.4375,0,0,0,1.0,83,55.675835
107297,9879,219029,312.7875,312.7875,0,0,0,1.0,25,23.11319
114728,9112,216425,116.1375,116.1375,0,0,0,1.0,53,73.30653
53221,8058,216418,104.7375,104.7375,0,0,0,1.0,112,94.13972
55682,8438,216419,69.825,86.925,1,0,1,0.8032786885245902,31,114.382195
126512,9425,216419,70.5375,85.5,0,0,1,0.825,32,46.19191
9371,8121,219009,220.875,220.875,0,0,0,1.0,48,58.834293
131391,9745,216425,118.9875,133.95,1,1,1,0.8882978723404256,42,68.74652
5223,9430,245387,448.1625,448.1625,0,0,0,1.0,17,12.138742
100024,9481,216418,103.3125,105.45,0,1,1,0.9797297297297297,156,160.04837
35493,9700,219009,182.4,227.2875,0,0,1,0.8025078369905957,13,9.536054
143716,9273,216418,81.9375,81.9375,0,0,0,1.0,100,178.61185
148592,9532,245338,375.4875,483.7875,0,0,1,0.7761413843888071,33,19.373774
44433,9281,222765,240.825,240.825,0,0,0,1.0,17,19.284523
71083,9425,245338,328.4625,469.5375,0,0,1,0.699544764795144,6,19.486864
34310,9632,216419,68.4,68.4,0,0,0,1.0,23,29.546352
97797,9611,216419,105.45,106.875,0,1,1,0.9866666666666667,127,146.07336
87196,9371,216425,133.95,133.95,0,0,0,1.0,20,24.531868
40611,8392,216425,114.0,114.0,0,0,0,1.0,41,17.588123
95777,9881,219844,285.0,328.4625,0,0,1,0.8676789587852495,6,18.034771
44272,9112,300021,102.6,116.1375,0,1,1,0.8834355828220858,109,97.79051
146557,9876,223245,208.05,208.05,0,0,0,1.0,62,71.36609
20352,9490,378934,177.4125,177.4125,0,0,0,1.0,30,31.49348
14288,9164,219009,223.0125,223.0125,0,0,0,1.0,74,73.397415
40826,9132,217217,224.4375,224.4375,0,0,0,1.0,10,16.431837
53007,9879,216425,124.6875,124.6875,0,0,0,1.0,13,17.960331
83601,9178,219009,198.7875,198.7875,0,0,0,1.0,35,38.5385
79471,9823,300021,106.1625,104.7375,0,1,0,1.0136054421768708,138,100.09353
56407,9809,216418,88.35,106.1625,0,1,1,0.8322147651006712,146,153.39578
121421,8218,217390,133.95,133.95,0,0,0,1.0,42,24.150131
69031,9745,245387,498.0375,498.0375,0,0,0,1.0,7,9.3959
130108,9532,223245,227.2875,235.8375,0,1,1,0.9637462235649547,27,36.514133
72837,8023,300021,104.025,104.025,0,0,0,1.0,111,86.81139
72316,9481,245338,318.4875,498.0375,1,1,1,0.6394849785407726,116,98.60122
5232,9439,219029,187.3875,295.6875,1,1,1,0.633734939759036,54,56.595985
75551,9221,223245,227.2875,227.2875,0,0,0,1.0,11,20.780087
12734,8094,300021,86.2125,86.2125,0,0,0,1.0,36,23.041687
96691,9632,223153,212.325,212.325,0,0,0,1.0,46,38.179226
87707,9890,217390,141.075,141.075,0,0,0,1.0,106,105.05647
143822,9430,223153,218.7375,218.7375,0,0,0,1.0,18,27.116293
87015,9112,320485,213.0375,213.0375,0,0,0,1.0,47,41.602184
58646,9770,320485,205.9125,205.9125,0,0,0,1.0,7,8.3705845
85095,9611,216233,130.3875,133.95,0,1,1,0.973404255319149,82,68.35301
75374,8869,222087,178.125,178.125,0,0,0,1.0,73,69.904335
91941,9481,300021,106.1625,106.1625,0,0,0,1.0,94,62.728504
85461,9984,222087,226.575,226.575,0,0,0,1.0,43,40.096306
140190,9164,223153,141.075,236.55,1,0,1,0.5963855421686747,199,222.21349
133243,9147,223245,235.125,235.125,0,0,0,1.0,21,34.21516
49369,9713,398721,498.0375,498.0375,0,0,0,1.0,8,8.602284
124603,9876,216233,114.0,114.0,0,0,0,1.0,24,39.721115
137138,9713,300021,109.725,109.725,0,0,0,1.0,31,48.528187
95873,8091,223153,213.0375,213.0375,0,0,0,1.0,14,17.84109
31014,9845,216233,133.95,133.95,0,0,0,1.0,85,87.84549
70105,9613,320485,213.0375,213.0375,0,0,0,1.0,45,22.42048
61369,8218,245338,469.5375,469.5375,0,0,0,1.0,20,12.407094
99563,8422,222087,210.1875,210.1875,0,0,0,1.0,44,59.41034
85313,9872,216419,87.6375,87.6375,0,0,0,1.0,66,66.92754
80721,9876,222765,205.2,205.2,0,0,0,1.0,33,24.9149
99669,8911,222765,227.2875,227.2875,0,0,0,1.0,45,20.862593
102492,9713,219009,222.3,222.3,0,0,0,1.0,49,68.004105
9954,9490,219029,312.7875,312.7875,0,0,0,1.0,23,20.87812
147541,9713,378934,213.0375,213.0375,0,0,0,1.0,7,11.971564
59906,9872,216233,133.2375,133.2375,0,0,0,1.0,37,34.864452
33438,9909,222087,227.2875,227.2875,0,0,0,1.0,63,54.69233
123209,9611,216425,118.275,118.275,0,0,0,1.0,74,59.311096
119458,9250,245387,498.0375,498.0375,0,0,0,1.0,23,18.862709
71167,9490,217390,164.5875,164.5875,0,0,0,1.0,10,25.55651
31641,9190,222087,227.2875,227.2875,0,0,0,1.0,86,72.95619
125776,9879,219009,195.225,195.225,0,0,0,1.0,34,40.976868
146292,9578,245338,411.1125,469.5375,1,1,1,0.8755690440060698,42,34.446575
116901,8438,217390,138.225,138.225,0,0,0,1.0,52,51.60739
110402,9479,216425,114.7125,114.7125,0,0,0,1.0,16,23.318802
144551,8319,216233,130.3875,130.3875,0,0,0,1.0,33,34.124294
40576,8218,320485,205.9125,205.9125,0,0,0,1.0,7,12.849503
100738,8438,320485,205.9125,205.9125,0,0,0,1.0,37,30.95468
32859,9279,216233,127.5375,127.5375,0,0,0,1.0,31,30.950796
821,9632,219009,218.025,218.025,0,0,0,1.0,77,67.04008
86455,9845,217390,128.25,138.225,0,1,1,0.9278350515463918,267,189.02095
102199,9328,219029,312.7875,312.7875,0,0,0,1.0,12,18.570679
97147,8121,217390,157.4625,157.4625,0,0,0,1.0,23,23.50594
80493,9613,300291,70.5375,110.4375,0,1,1,0.6387096774193548,37,25.23547
70425,9961,216233,116.85,131.8125,0,0,1,0.8864864864864864,84,76.76354
55470,8094,300291,71.25,99.0375,0,0,1,0.7194244604316548,1,7.8075495
83504,9001,216419,104.025,104.025,0,0,0,1.0,25,10.6058855
102314,9456,245338,339.8625,469.5375,1,1,1,0.723823975720789,50,39.801174
60045,9984,300021,69.825,86.925,1,0,1,0.8032786885245902,46,58.102333
107806,9112,222765,178.8375,222.3,0,0,1,0.8044871794871795,140,118.86662
9979,9532,217390,163.875,163.875,0,0,0,1.0,45,43.18338
65255,9371,219009,171.0,210.1875,0,0,1,0.8135593220338984,45,41.819103
108449,9879,217390,138.225,136.8,1,0,0,1.0104166666666665,39,47.12788
83991,9680,216233,126.825,126.825,0,0,0,1.0,11,20.413734
63132,9578,245338,359.8125,498.0375,1,1,1,0.7224606580829757,52,68.04637
92843,9178,223245,213.0375,213.0375,0,0,0,1.0,26,45.86312
109041,9221,219009,178.125,178.125,0,0,0,1.0,58,59.668785
96418,9328,216233,132.525,132.525,0,0,0,1.0,22,30.097084
74347,9164,217390,138.9375,166.0125,0,0,1,0.8369098712446352,84,99.95345
141745,9680,222087,128.9625,242.25,0,0,1,0.5323529411764706,22,10.571167
99949,9425,217390,140.3625,165.3,0,0,1,0.8491379310344828,18,23.612638
116531,9879,216419,86.2125,86.925,0,1,1,0.9918032786885247,65,47.066147
62554,8319,245387,355.5375,469.5375,1,0,1,0.7572078907435509,26,23.850088
100810,8991,245338,355.5375,469.5375,0,0,1,0.7572078907435509,43,36.27172
134140,8317,217217,231.5625,231.5625,0,0,0,1.0,11,13.5921
5240,9425,219009,117.5625,227.2875,1,1,1,0.5172413793103449,295,297.34348
39779,9273,378934,205.9125,205.9125,0,0,0,1.0,22,14.106442
108792,8400,222765,202.35,202.35,0,0,0,1.0,43,42.321194
74461,9281,219029,312.7875,312.7875,0,0,0,1.0,21,19.696106
21317,9279,320485,177.4125,177.4125,0,0,0,1.0,23,20.749937
31224,8094,222087,203.0625,203.0625,0,0,0,1.0,53,45.837177
54955,9456,222087,169.575,205.9125,0,0,1,0.8235294117647058,61,29.953554
140569,9632,216418,86.925,86.925,0,0,0,1.0,12,21.841345
87489,9731,216425,134.6625,134.6625,0,0,0,1.0,35,29.316288
26978,9147,217390,140.3625,168.15,0,0,1,0.8347457627118644,117,102.09417
66946,9954,222087,163.1625,201.6375,0,0,1,0.8091872791519434,47,50.38729
88669,9770,216418,86.2125,86.2125,0,0,0,1.0,12,24.757019
29719,9700,222087,206.625,206.625,0,0,0,1.0,17,17.249418
135352,8400,216233,133.95,133.95,0,0,0,1.0,42,33.199043
36666,9713,245338,533.6625,533.6625,0,0,0,1.0,5,14.879915
14300,9178,216233,134.6625,134.6625,0,0,0,1.0,7,12.794502
13165,9190,223245,213.0375,213.0375,0,0,0,1.0,31,46.690258
93486,9890,222765,222.3,222.3,0,0,0,1.0,44,54.633755
32129,9823,222765,214.4625,234.4125,1,0,1,0.9148936170212767,65,110.45213
47658,8869,245387,498.0375,498.0375,0,0,0,1.0,11,11.097741
111356,9221,223245,220.875,220.875,0,0,0,1.0,10,23.593153
84003,9700,219009,225.8625,225.8625,0,0,0,1.0,9,17.94735
136472,8319,222765,239.4,239.4,0,0,0,1.0,19,14.869657
88371,9430,216418,106.1625,106.1625,0,0,0,1.0,77,69.86281
65306,9425,223245,193.8,193.8,0,0,0,1.0,16,26.171768
46992,9611,245338,489.4875,498.0375,0,1,1,0.9828326180257511,33,51.44064
41806,8400,245338,321.3375,498.0375,1,1,1,0.6452074391988555,90,96.79663
84696,9112,216419,105.45,105.45,0,0,0,1.0,187,151.75624
110237,9273,398721,469.5375,469.5375,0,0,0,1.0,5,12.08698
21115,8991,245338,469.5375,469.5375,0,0,0,1.0,20,21.357918
97604,9442,217390,167.4375,167.4375,0,0,0,1.0,48,48.230064
125403,9456,216425,134.6625,134.6625,0,0,0,1.0,4,7.575979
94759,8094,679023,213.0375,213.0375,0,1,0,1.0,18,12.738724
90065,9961,320485,213.0375,213.0375,0,0,0,1.0,14,17.461655
83625,9221,300021,81.9375,81.9375,0,0,0,1.0,7,11.2668705
62587,8400,216233,134.6625,134.6625,0,0,0,1.0,44,30.751362
36785,9845,216418,103.3125,103.3125,0,0,0,1.0,132,187.56223
30625,9430,216233,133.95,133.95,0,0,0,1.0,37,39.838547
138121,9479,216419,85.5,85.5,0,0,0,1.0,20,66.34983
28097,9092,245338,469.5375,469.5375,0,0,0,1.0,19,20.101025
126629,9532,216418,68.4,84.7875,0,0,1,0.8067226890756304,47,67.179756
2609,8869,222087,227.2875,227.2875,0,0,0,1.0,51,53.554916
91696,9190,217390,167.4375,167.4375,0,0,0,1.0,27,40.843945
65630,9823,547934,177.4125,177.4125,0,0,0,1.0,37,28.924532
40945,9279,217390,164.5875,164.5875,0,0,0,1.0,36,28.718235
126292,9112,673209,346.9875,346.9875,0,0,0,1.0,20,14.285938
2841,9279,223153,212.325,212.325,0,0,0,1.0,21,32.59014
116436,9823,217390,133.2375,133.2375,0,0,0,1.0,129,146.4822
6120,9001,223245,194.5125,194.5125,0,0,0,1.0,32,29.647526
44432,9281,222087,190.2375,225.8625,0,0,1,0.8422712933753943,22,33.964237
140770,9872,245338,483.7875,483.7875,0,0,0,1.0,33,30.724894
77359,9961,222087,192.375,192.375,0,0,0,1.0,77,83.144295
123341,9789,223153,235.8375,235.8375,0,0,0,1.0,40,28.100523
110258,9279,245338,469.5375,469.5375,0,0,0,1.0,11,16.169447
102446,9613,378934,213.0375,213.0375,0,0,0,1.0,6,15.471933
73864,9909,222765,203.775,213.0375,1,0,1,0.9565217391304348,74,44.544693
111283,9132,219029,295.6875,295.6875,0,0,0,1.0,4,21.882357
126699,9613,222087,151.7625,227.2875,0,0,1,0.6677115987460814,130,79.42541
75394,8991,378934,205.9125,205.9125,0,0,0,1.0,39,36.13726
78090,9481,223245,140.3625,194.5125,1,0,1,0.7216117216117217,623,497.2699
94163,9439,216419,87.6375,87.6375,0,0,0,1.0,16,12.876258
111336,9190,222087,206.625,234.4125,0,0,1,0.8814589665653496,70,74.68077
8954,9731,222765,220.1625,220.1625,0,0,0,1.0,56,34.69344
144759,9112,216233,140.3625,140.3625,0,0,0,1.0,92,79.91087
147497,9613,245338,469.5375,469.5375,0,0,0,1.0,18,28.517303
132485,9632,216419,70.5375,70.5375,0,0,0,1.0,30,26.920351
42615,9879,217777,199.5,236.55,0,0,1,0.8433734939759036,20,23.03988
146493,9837,223245,220.875,220.875,0,0,0,1.0,27,31.095573
120004,9879,222765,227.2875,227.2875,0,0,0,1.0,19,14.64166
2104,9823,600934,460.275,460.275,0,0,0,1.0,26,13.727397
46575,9092,398721,444.6,469.5375,0,1,1,0.9468892261001517,9,16.534
146637,9954,217390,130.3875,130.3875,0,0,0,1.0,46,30.906599
13610,9789,219029,312.7875,312.7875,0,0,0,1.0,24,24.139143
80229,9279,547934,177.4125,177.4125,0,0,0,1.0,15,12.065963
142662,9430,219009,194.5125,194.5125,0,0,0,1.0,68,78.27377
148810,9809,216425,139.65,139.65,0,0,0,1.0,43,33.624176
31637,9190,217217,234.4125,234.4125,0,0,0,1.0,23,19.69385
60825,9672,300021,89.0625,105.45,1,0,1,0.8445945945945945,108,62.775276
149616,9425,219029,309.9375,309.9375,0,0,0,1.0,11,17.13734
23962,9731,216418,88.35,88.35,0,0,0,1.0,76,58.126026
89309,9092,223153,212.325,212.325,0,0,0,1.0,20,29.468794
41977,9112,673209,355.5375,355.5375,0,0,0,1.0,4,9.123866
92535,8121,378934,205.9125,205.9125,0,0,0,1.0,19,17.234589
139271,9456,320485,205.9125,205.9125,0,0,0,1.0,15,16.556448
7707,9611,216419,106.1625,106.1625,0,0,0,1.0,176,128.21973
4328,9731,216419,99.0375,99.0375,0,0,0,1.0,63,42.7404
111231,9043,217390,136.8,167.4375,0,0,1,0.8170212765957447,33,66.57302
66921,9890,222765,222.3,222.3,0,0,0,1.0,63,54.633755
108670,8058,320485,211.6125,211.6125,0,0,0,1.0,17,16.906277
123779,8392,223245,235.8375,235.8375,0,0,0,1.0,18,13.4423685
68222,8023,219009,200.2125,200.2125,0,0,0,1.0,239,201.0815
39057,9823,320485,205.9125,205.9125,0,0,0,1.0,54,42.25193
63350,9845,216418,88.35,104.7375,0,0,1,0.8435374149659863,253,245.78296
62227,9872,223245,208.7625,208.7625,0,0,0,1.0,56,75.000694
87531,9789,222087,234.4125,234.4125,0,0,0,1.0,37,32.775646
116557,9880,223245,225.8625,225.8625,0,0,0,1.0,36,32.46138
27897,8319,217390,165.3,165.3,0,0,0,1.0,14,19.243225
129551,8392,219029,327.0375,327.0375,0,0,0,1.0,5,14.220496
70161,9713,245338,318.4875,498.0375,1,1,1,0.6394849785407726,108,101.605415
109107,9281,216425,114.0,114.0,0,0,0,1.0,21,25.025303
12716,8095,300021,106.1625,106.1625,0,0,0,1.0,58,79.307655
11832,8562,378934,205.9125,205.9125,0,0,0,1.0,12,21.218174
106009,9789,219009,191.6625,191.6625,0,0,0,1.0,71,79.87872
140179,9164,300021,109.0125,109.0125,0,0,0,1.0,24,41.492355
146454,9813,219029,327.0375,327.0375,0,0,0,1.0,26,29.922407
149821,9632,223153,212.325,212.325,0,0,0,1.0,23,38.179226
27470,9789,219029,312.7875,312.7875,0,0,0,1.0,29,24.139143
97907,9745,245338,355.5375,498.0375,1,1,1,0.7138769670958512,72,75.53633
95850,9984,300021,89.0625,89.0625,0,0,0,1.0,16,21.502493
21827,9879,219029,312.7875,312.7875,0,0,0,1.0,21,23.11319
143206,9984,216425,132.525,132.525,0,0,0,1.0,10,16.25526
99398,8063,679023,178.125,213.0375,1,0,1,0.8361204013377926,20,18.48753
111052,8317,547934,177.4125,177.4125,0,0,0,1.0,26,24.814425
62342,9961,219009,203.0625,203.0625,0,0,0,1.0,95,92.26995
51261,9178,219009,173.85,227.2875,1,1,1,0.7648902821316614,107,164.08249
12585,9879,217777,230.85,230.85,0,0,0,1.0,27,24.884802
127000,9954,216425,128.25,128.25,0,0,0,1.0,8,11.681258
115167,9632,219029,295.6875,295.6875,0,0,0,1.0,14,23.885471
100465,9961,245387,355.5375,498.0375,0,1,1,0.7138769670958512,58,66.53455
22261,8991,219029,295.6875,295.6875,0,0,0,1.0,30,29.393166
11910,9043,547934,177.4125,177.4125,0,0,0,1.0,5,10.353599
